UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8714,L46507,L,304.1,311.2,1626,35.9,71,0,0,0,0,0,0
8715,M57679,M,301.2,310.2,1621,28.0,95,0,0,0,0,0,0
8716,M99938,M,297.1,308.5,1285,53.3,139,0,0,0,0,0,0
8717,L47232,L,298.8,310.3,1479,30.3,85,0,0,0,0,0,0
8718,M99661,M,299.7,310.2,1487,49.6,147,0,0,0,0,0,0
8719,M34020,M,298.3,309.0,1685,24.0,172,0,0,0,0,0,0
8720,L67172,L,299.2,308.5,1463,35.0,25,0,0,0,0,0,0
8721,L23746,L,297.3,307.0,1460,45.6,80,0,0,0,0,0,0
8722,M73537,M,300.0,311.2,1558,47.0,105,0,0,0,0,0,0
8723,L14094,L,300.5,310.9,1291,44.3,225,0,0,0,0,0,0
8724,L78466,L,298.0,308.1,1878,49.7,158,0,0,0,0,0,0
8725,M40755,M,303.9,313.7,1705,37.0,81,0,0,0,0,0,0
8726,M21552,M,300.1,311.3,1412,53.8,58,0,0,0,0,0,0
8727,L69491,L,298.4,309.5,1337,43.5,130,0,0,0,0,0,0
8728,L29779,L,296.7,307.4,1351,47.2,17,0,0,0,0,0,0
8729,L39000,L,300.1,310.2,1643,43.5,83,0,0,0,0,0,0
8730,L95639,L,299.5,309.1,1357,44.8,115,0,0,0,0,0,0
8731,L63953,L,301.6,312.3,1493,29.9,148,0,0,0,0,0,0
8732,M67564,M,299.7,308.6,1235,30.5,184,0,0,0,0,0,0
8733,L24102,L,297.6,306.7,1634,34.5,226,0,0,0,0,0,0
8734,L11861,L,303.3,311.9,1641,45.0,245,1,0,0,0,1,0
8735,L53574,L,300.9,312.1,1504,34.0,41,0,0,0,0,0,0
8736,H42682,H,299.5,308.8,1572,37.0,61,0,0,0,0,0,0
8737,L88819,L,300.3,310.7,1680,39.2,234,0,0,0,0,0,0
8738,L87972,L,300.9,310.8,1567,54.0,29,0,0,0,0,0,0
8739,L75185,L,297.1,310.0,1677,45.9,60,0,0,0,0,0,0
8740,L84426,L,300.3,310.8,1328,25.3,35,0,0,0,0,0,0
8741,L58120,L,299.1,307.2,1605,41.5,54,0,0,0,0,0,0
8742,L48297,L,301.0,312.2,1572,36.9,3,0,0,0,0,0,0
8743,L18299,L,298.5,308.1,1753,37.6,14,0,0,0,0,0,0
8744,L51348,L,298.8,308.6,1543,39.9,111,0,0,0,0,0,0
8745,L51384,L,303.3,312.7,1520,51.1,198,0,0,0,0,0,0
8746,L86693,L,302.5,312.7,1438,31.8,95,0,0,0,0,0,0
8747,L42687,L,293.4,303.6,1804,41.9,96,0,0,0,0,0,0
8748,L74577,L,302.3,311.7,1116,42.8,56,0,0,0,0,0,0
8749,L70047,L,299.9,309.3,1629,37.7,62,0,0,0,0,0,0
8750,L20191,L,298.6,308.7,1534,33.5,76,0,0,0,0,0,0
8751,M66884,M,298.0,305.6,1505,32.4,63,0,0,0,0,0,0
8752,L64911,L,298.1,306.7,1479,35.7,144,0,0,0,0,0,0
8753,L87303,L,298.6,310.3,1528,47.2,52,0,0,0,0,0,0
8754,L93447,L,297.7,308.1,1623,36.3,247,0,0,0,0,0,0
8755,H53726,H,297.3,306.8,1395,38.9,167,0,0,0,0,0,0
8756,M44623,M,297.9,306.2,1562,28.4,229,0,0,0,0,0,0
8757,L93517,L,300.6,310.6,1600,35.2,69,0,0,0,0,0,0
8758,L60000,L,300.1,311.1,1367,42.2,126,0,0,0,0,0,0
8759,L81494,L,301.1,313.8,1628,23.3,49,0,0,0,0,0,0
8760,L90241,L,299.9,311.8,1602,50.3,67,0,0,0,0,0,0
8761,L73027,L,297.4,306.5,1394,34.0,14,0,0,0,0,0,0
8762,M68995,M,301.0,310.5,1325,57.5,71,0,0,0,0,0,0
8763,L52876,L,298.0,306.5,1392,44.1,161,0,0,0,0,0,0
8764,M61070,M,301.3,310.5,1562,21.6,245,0,0,0,0,0,0
8765,L76224,L,297.7,307.5,1524,42.7,242,0,0,0,0,0,0
8766,M35365,M,298.6,308.3,1787,36.7,157,0,0,0,0,0,0
8767,M39663,M,299.3,311.3,1472,42.8,214,0,0,0,0,0,0
8768,L75436,L,301.3,310.0,1378,56.0,200,1,0,0,0,1,0
8769,L93275,L,300.4,310.3,1655,46.9,151,0,0,0,0,0,0
8770,L73211,L,300.0,308.0,1362,37.7,107,1,0,1,0,0,0
8771,L20909,L,303.8,314.1,1396,26.0,7,0,0,0,0,0,0
8772,L70883,L,296.3,305.0,1398,48.6,184,0,0,0,0,0,0
8773,L22713,L,297.9,309.0,1001,45.0,113,0,0,0,0,0,0
8774,L22614,L,297.8,307.5,1639,51.4,197,0,0,0,0,0,0
8775,H30734,H,296.5,305.1,1706,38.5,24,0,0,0,0,0,0
8776,L40709,L,298.6,306.5,1702,42.8,204,0,0,0,0,0,0
8777,H32885,H,301.4,310.4,1875,37.4,161,0,0,0,0,0,0
8778,L81622,L,298.8,309.1,1807,40.8,24,0,0,0,0,0,0
8779,M88267,M,299.3,309.8,1478,24.8,17,0,0,0,0,0,0
8780,L96128,L,296.6,306.1,1736,43.1,72,0,0,0,0,0,0
8781,L23341,L,298.4,309.3,1520,43.7,224,0,0,0,0,0,0
8782,M49435,M,299.1,307.9,1461,34.9,197,0,0,0,0,0,0
8783,L22976,L,301.3,308.4,1402,45.9,13,0,0,0,0,0,0
8784,M92910,M,296.7,306.9,1490,48.6,133,0,0,0,0,0,0
8785,L87869,L,299.1,310.4,1596,53.8,209,1,0,0,0,1,0
8786,L15290,L,302.2,313.5,1821,29.7,234,0,0,0,0,0,0
8787,L55812,L,299.1,307.8,1668,46.6,102,0,0,0,0,0,0
8788,M60528,M,295.8,305.2,1399,53.2,217,0,0,0,0,0,0
8789,L68570,L,302.6,313.3,1351,36.4,35,0,0,0,0,0,0
8790,M66399,M,301.5,310.8,1639,53.8,35,0,0,0,0,0,0
8791,M58437,M,301.7,311.8,1699,32.7,202,0,0,0,0,0,0
8792,L99122,L,296.5,305.8,1757,40.6,248,0,0,0,0,0,0
8793,L67907,L,303.0,311.9,1489,22.7,145,0,0,0,0,0,0
8794,M91876,M,298.5,307.6,1622,21.3,14,0,0,0,0,0,0
8795,L58723,L,299.0,309.9,1691,24.4,221,0,0,0,0,0,0
8796,L45655,L,298.6,308.6,1296,54.0,232,1,0,0,0,1,0
8797,L65833,L,301.9,313.2,1587,32.2,88,0,0,0,0,0,0
8798,L90096,L,299.6,310.2,1699,32.2,15,0,0,0,0,0,0
8799,L33997,L,301.0,312.6,1629,44.0,75,0,0,0,0,0,0
8800,L76876,L,300.2,311.0,1523,32.5,13,0,0,0,0,0,0
8801,M36013,M,299.8,310.6,2005,51.9,46,0,0,0,0,0,0
8802,L42862,L,298.1,308.0,1883,58.5,181,0,0,0,0,0,0
8803,L62448,L,303.6,316.6,1539,17.8,57,0,0,0,0,0,0
8804,H97818,H,297.1,307.2,1504,45.1,204,1,1,0,0,0,0
8805,M55608,M,300.8,308.9,1663,19.4,230,0,0,0,0,0,0
8806,M94612,M,300.8,311.0,1527,26.4,157,0,0,0,0,0,0
8807,L50894,L,302.3,311.3,1765,44.7,227,0,0,0,0,0,0
8808,M95201,M,302.8,313.8,1311,30.5,45,0,0,0,0,0,0
8809,L60649,L,299.7,310.5,1494,42.5,15,0,0,0,0,0,0
8810,L72104,L,301.1,310.9,1660,40.2,128,0,0,0,0,0,0
8811,L86459,L,303.5,312.6,1717,23.5,168,0,0,0,0,0,0
8812,L49821,L,299.9,310.0,1272,46.4,220,0,0,0,0,0,0
8813,M57940,M,297.9,307.2,1367,42.9,120,0,0,0,0,0,0
8814,L20935,L,299.2,310.0,1237,40.3,26,0,0,0,0,0,0
8815,M99577,M,297.4,307.9,1381,33.4,204,0,0,0,0,0,0
8816,M22467,M,300.7,313.7,1309,43.8,61,0,0,0,0,0,0
8817,L21073,L,302.1,311.7,1634,27.0,208,0,0,0,0,0,0
8818,L17691,L,299.8,309.5,1578,29.9,155,0,0,0,0,0,0
8819,L56538,L,296.8,306.6,1510,43.1,147,0,0,0,0,0,0
8820,L34490,L,302.0,311.9,1542,50.2,54,0,0,0,0,0,0
8821,L25688,L,296.4,307.5,1751,35.1,50,0,0,0,0,0,0
8822,H60650,H,296.9,306.6,1351,44.5,116,0,0,0,0,0,0
8823,L23829,L,299.6,311.6,1192,41.9,68,0,0,0,0,0,0
8824,L13086,L,300.5,311.1,1665,44.0,87,0,0,0,0,0,0
8825,M12590,M,300.8,310.4,1468,33.0,200,0,0,0,0,0,0
8826,L49893,L,299.9,309.1,1355,38.4,96,0,0,0,0,0,0
8827,M83396,M,303.5,314.6,1637,39.5,161,0,0,0,0,0,0
8828,L48176,L,300.1,310.2,1185,54.8,237,1,1,0,0,1,0
8829,L77484,L,302.1,312.1,1384,28.9,154,0,0,0,0,0,0
8830,L36295,L,301.6,311.0,1110,25.9,100,0,0,0,0,0,0
8831,L48131,L,297.4,307.4,1584,69.8,96,0,0,0,0,0,0
8832,L54893,L,299.7,309.0,1819,43.0,111,0,0,0,0,0,0
8833,M21924,M,304.2,315.6,1435,45.4,37,0,0,0,0,0,0
8834,L20851,L,299.0,309.7,1396,46.3,28,0,0,0,0,0,0
8835,H17734,H,298.7,308.5,1857,47.6,229,0,0,0,0,0,0
8836,L52681,L,300.3,310.2,1650,48.9,34,0,0,0,0,0,0
8837,L15293,L,299.1,309.2,1964,47.6,19,0,0,0,0,0,0
8838,L63203,L,298.4,308.4,1566,51.1,146,0,0,0,0,0,0
8839,H23820,H,299.0,308.1,1578,41.6,132,0,0,0,0,0,0
8840,L77827,L,302.9,311.0,1796,50.6,24,0,0,0,0,0,0
8841,L57163,L,299.7,308.9,1511,58.7,92,0,0,0,0,0,0
8842,M22391,M,297.3,307.2,1582,41.9,25,0,0,0,0,0,0
8843,L51970,L,297.0,306.2,1104,44.7,109,0,0,0,0,0,0
8844,M56823,M,304.4,315.2,1849,34.1,178,0,0,0,0,0,0
8845,L40796,L,299.6,309.3,1607,38.3,193,0,0,0,0,0,0
8846,M93127,M,300.9,312.7,1518,43.4,188,0,0,0,0,0,0
8847,H46389,H,298.5,307.9,1700,36.0,142,0,0,0,0,0,0
8848,M13352,M,300.6,310.8,1326,40.8,127,0,0,0,0,0,0
8849,L93598,L,302.9,312.6,1439,43.3,44,0,0,0,0,0,0
8850,L38172,L,298.7,309.1,1637,55.0,5,0,0,0,0,0,0
8851,H20937,H,300.9,312.0,1545,31.3,185,0,0,0,0,0,0
8852,L90138,L,297.2,307.8,1617,44.1,128,0,0,0,0,0,0
8853,L98672,L,304.0,312.0,1582,33.9,72,0,0,0,0,0,0
8854,M76481,M,300.5,311.0,1650,47.5,42,0,0,0,0,0,0
8855,L95348,L,299.2,308.2,1301,48.3,15,0,0,0,0,0,0
8856,L83509,L,299.4,309.1,1766,56.6,13,0,0,0,0,0,0
8857,L33552,L,299.0,309.7,1451,35.7,73,0,0,0,0,0,0
8858,L24118,L,299.1,308.0,1548,41.3,18,0,0,0,0,0,0
8859,L21290,L,295.1,306.3,1430,47.9,50,0,0,0,0,0,0
8860,M35123,M,299.8,309.5,1486,46.5,135,0,0,0,0,0,0
8861,L91919,L,299.7,311.9,1579,15.1,47,0,0,0,0,0,0
8862,M69551,M,301.0,311.0,1669,33.1,139,0,0,0,0,0,0
8863,M62136,M,299.0,310.7,1699,45.6,197,0,0,0,0,0,0
8864,M73886,M,298.5,309.7,1615,37.8,34,0,0,0,0,0,0
8865,L85902,L,300.0,309.4,1431,48.0,197,0,0,0,0,0,0
8866,M77333,M,296.8,305.5,1604,50.3,5,0,0,0,0,0,0
8867,L54016,L,300.3,310.4,1581,37.8,98,0,0,0,0,0,0
8868,L31427,L,296.3,305.7,1548,45.9,235,0,0,0,0,0,0
8869,M12257,M,302.2,313.8,1633,54.4,10,0,0,0,0,0,0
8870,L77733,L,301.4,311.1,1309,50.0,165,0,0,0,0,0,0
8871,H18222,H,298.1,307.8,1175,32.2,90,0,0,0,0,0,0
8872,L35187,L,301.3,309.9,1751,38.1,25,0,0,0,0,0,0
8873,M89688,M,300.2,310.6,1514,40.2,155,0,0,0,0,0,0
8874,L30781,L,298.0,306.8,1612,30.6,71,0,0,0,0,0,0
8875,H21004,H,296.0,306.4,1382,50.6,88,0,0,0,0,0,0
8876,L67600,L,300.6,311.2,1763,33.5,82,0,0,0,0,0,0
8877,L35515,L,298.4,307.7,1600,38.9,207,0,0,0,0,0,0
8878,L90952,L,302.2,313.1,1505,50.6,49,0,0,0,0,0,0
8879,L81688,L,300.0,309.8,1589,35.4,185,0,0,0,0,0,0
8880,L82708,L,298.6,307.1,1226,36.5,25,1,0,1,0,0,0
8881,L13185,L,303.6,315.1,1604,43.3,171,0,0,0,0,0,0
8882,L64476,L,301.2,310.2,1804,35.8,14,0,0,0,0,0,0
8883,L41212,L,292.7,303.2,1594,55.2,230,1,0,0,0,1,0
8884,L84697,L,299.0,309.5,1571,30.8,203,0,0,0,0,0,0
8885,M58533,M,297.2,307.6,1481,17.0,23,0,0,0,0,0,0
8886,M93003,M,298.4,308.8,1731,48.3,76,0,0,0,0,0,0
8887,M97125,M,299.7,308.7,1758,36.3,186,0,0,0,0,0,0
8888,M47630,M,300.7,312.4,1460,31.9,56,0,0,0,0,0,0
8889,L78606,L,300.5,311.5,1602,43.7,144,0,0,0,0,0,0
8890,L84099,L,302.2,312.6,1579,44.1,204,0,0,0,0,0,0
8891,L26585,L,301.3,309.9,1609,32.3,80,0,0,0,0,0,0
8892,M59240,M,301.1,310.2,1399,51.7,234,1,0,0,0,1,0
8893,H24772,H,300.4,311.1,1742,48.5,128,0,0,0,0,0,0
8894,L89991,L,302.6,310.6,1639,59.6,138,0,0,0,0,0,0
8895,L81835,L,299.4,309.7,1753,35.3,19,0,0,0,0,0,0
8896,L85724,L,299.4,308.1,1338,41.5,30,0,0,0,0,0,0
8897,L97091,L,296.2,305.3,1348,42.2,235,0,0,0,0,0,0
8898,L27938,L,302.1,310.7,1906,36.6,98,0,0,0,0,0,0
8899,L31983,L,299.8,310.1,1743,43.9,166,0,0,0,0,0,0
8900,H22874,H,305.9,317.0,1392,44.7,190,0,0,0,0,0,0
8901,L70896,L,299.2,309.5,1693,44.7,5,0,0,0,0,0,0
8902,H56209,H,300.2,310.6,1454,36.6,98,0,0,0,0,0,0
8903,M42822,M,301.1,311.3,1233,37.8,27,0,0,0,0,0,0
8904,M30750,M,297.8,308.5,1162,34.3,178,0,0,0,0,0,0
8905,M52083,M,300.7,311.2,1534,32.4,52,0,0,0,0,0,0
8906,M37946,M,300.1,307.4,1817,39.3,115,0,0,0,0,0,0
8907,M11552,M,299.4,310.3,1810,55.0,232,1,0,0,0,1,0
8908,M83331,M,302.3,313.1,1763,60.2,43,0,0,0,0,0,0
8909,L15271,L,298.2,307.8,1686,53.0,64,0,0,0,0,0,0
8910,H90201,H,300.5,308.6,1594,35.3,207,0,0,0,0,0,0
8911,M75651,M,302.9,313.2,1744,44.0,240,0,0,0,0,0,0
8912,M38994,M,298.6,308.9,1178,19.5,108,0,0,0,0,0,0
8913,M37186,M,299.4,309.0,1715,38.4,11,0,0,0,0,0,0
8914,L40267,L,304.7,314.9,1337,36.0,155,0,0,0,0,0,0
8915,L49140,L,300.9,312.0,1374,58.6,244,1,0,0,0,1,0
8916,L34935,L,299.0,311.4,1662,42.5,206,0,0,0,0,0,0
8917,L41748,L,301.6,311.8,1704,40.4,71,0,0,0,0,0,0
8918,M13837,M,298.9,309.2,1428,39.2,195,0,0,0,0,0,0
8919,L74875,L,296.9,306.0,1653,37.0,222,0,0,0,0,0,0
8920,L72694,L,302.7,312.2,1638,45.2,248,1,0,0,0,1,0
8921,L19610,L,297.8,307.7,1482,33.3,109,0,0,0,0,0,0
8922,L38615,L,304.9,316.1,1565,45.4,29,0,0,0,0,0,0
8923,M86644,M,299.0,309.8,1910,54.2,246,1,0,0,0,1,0
8924,M32347,M,304.3,316.2,1487,41.0,162,0,0,0,0,0,0
8925,L44062,L,297.3,305.8,1493,36.8,133,0,0,0,0,0,0
8926,L65122,L,302.1,310.7,1564,39.1,101,0,0,0,0,0,0
8927,L58431,L,301.0,312.1,1505,51.9,84,0,0,0,0,0,0
8928,L83086,L,301.7,313.1,1679,41.3,29,0,0,0,0,0,0
8929,L38205,L,301.9,312.0,1800,33.8,124,0,0,0,0,0,0
8930,H28459,H,299.0,304.5,1493,48.0,79,0,0,0,0,0,0
8931,L33750,L,297.4,306.6,1384,32.8,62,0,0,0,0,0,0
8932,L37729,L,299.9,310.2,1891,37.6,7,0,0,0,0,0,0
8933,L48585,L,300.4,309.5,1559,42.2,218,0,0,0,0,0,0
8934,M93698,M,299.1,309.2,1232,31.9,127,0,0,0,0,0,0
8935,M55635,M,300.6,312.5,1871,22.1,32,0,0,0,0,0,0
8936,M54854,M,300.7,312.1,1739,44.4,42,0,0,0,0,0,0
8937,L86226,L,298.2,309.0,1824,18.1,75,0,0,0,0,0,0
8938,M39104,M,300.8,310.7,1794,30.7,42,0,0,0,0,0,0
8939,L92293,L,299.5,309.0,2011,47.7,44,0,0,0,0,0,0
8940,L24770,L,298.6,309.4,1352,44.1,233,0,0,0,0,0,0
8941,L85993,L,301.6,311.6,1395,38.3,243,0,0,0,0,0,0
8942,L27957,L,298.4,308.5,1449,31.0,214,0,0,0,0,0,0
8943,M65178,M,299.1,307.5,1444,35.6,181,0,0,0,0,0,0
8944,H30828,H,300.1,309.4,1560,45.6,237,0,0,0,0,0,0
8945,L27171,L,302.7,313.5,1450,38.6,230,0,0,0,0,0,0
8946,M71465,M,300.4,309.3,1325,27.6,237,0,0,0,0,0,0
8947,M23146,M,301.1,311.3,1381,31.1,114,0,0,0,0,0,0
8948,H56266,H,299.4,309.8,1485,35.6,114,0,0,0,0,0,0
8949,L55939,L,299.8,310.3,1742,43.6,192,0,0,0,0,0,0
8950,L24202,L,299.9,310.5,1435,40.9,134,0,0,0,0,0,0
8951,L47142,L,300.6,311.2,1682,27.5,163,0,0,0,0,0,0
8952,M73828,M,299.4,308.8,1301,53.3,24,0,0,0,0,0,0
8953,L97367,L,302.7,311.2,965,32.5,212,1,0,1,0,0,0
8954,L69046,L,299.3,308.4,1514,44.3,36,0,0,0,0,0,0
8955,L19849,L,296.6,307.3,1428,30.5,120,0,0,0,0,0,0
8956,L69272,L,305.5,314.3,1380,64.6,139,0,0,0,0,0,0
8957,M30439,M,299.3,308.3,1359,53.1,159,0,0,0,0,0,0
8958,M92526,M,302.6,311.6,1411,32.2,176,0,0,0,0,0,0
8959,M88872,M,302.8,311.0,1361,40.8,165,1,0,1,0,0,0
8960,M45344,M,301.9,310.7,1377,29.6,55,0,0,0,0,0,0
8961,L98489,L,299.6,310.6,1294,36.4,79,0,0,0,0,0,0
8962,L63276,L,300.6,309.9,1156,44.1,192,0,0,0,0,0,0
8963,L15051,L,297.5,305.7,1142,48.3,107,1,0,1,0,0,0
8964,L59474,L,304.0,313.5,1978,27.6,124,0,0,0,0,0,0
8965,L85604,L,298.3,308.8,1526,32.4,25,0,0,0,0,0,0
8966,M26967,M,299.5,307.7,1810,49.3,56,0,0,0,0,0,0
8967,L31773,L,300.2,311.2,1506,53.1,141,0,0,0,0,0,0
8968,M84383,M,299.8,308.3,1512,32.2,183,0,0,0,0,0,0
8969,L80417,L,298.7,308.3,1592,49.4,69,0,0,0,0,0,0
8970,L51182,L,302.8,312.4,1652,27.6,40,0,0,0,0,0,0
8971,L73589,L,301.9,311.3,1314,36.9,50,0,0,0,0,0,0
8972,L83235,L,300.6,310.6,1470,28.5,211,1,1,0,0,0,0
8973,L34180,L,299.2,310.0,1592,35.9,194,0,0,0,0,0,0
8974,L74372,L,302.1,312.1,1191,58.9,244,1,0,0,1,1,0
8975,L61372,L,299.1,308.5,1770,39.4,106,0,0,0,0,0,0
8976,L79086,L,303.1,313.6,1728,37.1,11,0,0,0,0,0,0
8977,L32163,L,300.2,310.4,1161,34.3,96,0,0,0,0,0,0
8978,M73089,M,302.5,311.8,1380,36.9,176,0,0,0,0,0,0
8979,M42934,M,299.8,309.8,1556,31.8,241,0,0,0,0,0,0
8980,L65595,L,300.1,309.4,1688,41.3,108,0,0,0,0,0,0
8981,M36592,M,302.5,311.6,1811,39.6,0,0,0,0,0,0,0
8982,M33039,M,304.4,315.2,1423,35.3,146,0,0,0,0,0,0
8983,M74099,M,303.1,313.6,1956,34.5,193,0,0,0,0,0,0
8984,L99262,L,301.8,312.5,1529,41.7,185,0,0,0,0,0,0
8985,L44018,L,301.2,311.8,1497,32.6,86,0,0,0,0,0,0
8986,M63158,M,299.0,308.1,1638,37.5,236,0,0,0,0,0,0
8987,L14558,L,300.6,311.6,1593,35.4,71,0,0,0,0,0,0
8988,H42174,H,298.2,307.9,1583,17.9,225,0,0,0,0,0,0
8989,M52631,M,300.8,311.7,1895,48.5,125,0,0,0,0,0,0
8990,L77687,L,300.9,310.8,1582,21.6,3,0,0,0,0,0,0
8991,L25552,L,296.1,306.4,1361,22.3,135,0,0,0,0,0,0
8992,L45065,L,300.1,310.4,1387,48.8,26,0,0,0,0,0,0
8993,L12614,L,300.8,311.6,1801,28.9,25,0,0,0,0,0,0
8994,L44647,L,299.8,308.2,1660,19.2,96,0,0,0,0,0,0
8995,L67940,L,300.7,309.1,1259,53.2,42,1,0,1,0,0,0
8996,L10620,L,297.3,308.0,1250,33.5,103,0,0,0,0,0,0
8997,L33082,L,298.4,308.8,1542,52.0,108,0,0,0,0,0,0
8998,H31891,H,302.1,311.3,1648,30.8,239,0,0,0,0,0,0
8999,L72395,L,300.0,310.4,1416,23.5,39,0,0,0,0,0,0
9000,H60955,H,300.7,309.3,1237,36.7,177,1,0,1,0,0,0
9001,H42314,H,298.9,312.2,1336,27.9,194,0,0,0,0,0,0
9002,L33500,L,300.0,311.4,1832,43.9,200,0,0,0,0,0,0
9003,M63685,M,295.4,306.0,1626,46.6,201,0,0,0,0,0,0
9004,L74783,L,301.7,311.8,1717,49.2,28,0,0,0,0,0,0
9005,M60189,M,303.6,313.0,1746,36.8,84,0,0,0,0,0,0
9006,L29567,L,297.9,306.6,1425,53.6,246,1,0,0,0,1,0
9007,L35978,L,298.1,308.0,1471,30.7,116,0,0,0,0,0,0
9008,L86089,L,300.9,310.0,1507,41.2,125,0,0,0,0,0,0
9009,L19630,L,302.9,312.1,1612,38.5,169,0,0,0,0,0,0
9010,L22003,L,300.0,308.6,1733,59.5,241,1,0,0,0,1,0
9011,L51444,L,297.5,307.8,1872,51.9,17,0,0,0,0,0,0
9012,L96184,L,299.6,309.2,1683,40.2,80,0,0,0,0,0,0
9013,L41607,L,297.9,308.5,1685,41.9,245,0,0,0,0,0,0
9014,L34821,L,298.7,309.1,1882,55.2,246,1,0,0,0,1,0
9015,L24601,L,299.4,309.6,1501,32.4,148,0,0,0,0,0,0
9016,L55904,L,298.1,310.8,1750,19.7,194,0,0,0,0,0,0
9017,L81657,L,298.4,309.3,1641,30.3,61,0,0,0,0,0,0
9018,M48557,M,300.1,308.9,1648,35.8,154,0,0,0,0,0,0
9019,L62523,L,300.4,310.9,1499,53.5,95,0,0,0,0,0,0
9020,M91846,M,297.2,307.1,1288,50.2,105,0,0,0,0,0,0
9021,L60502,L,300.8,309.5,1599,39.5,220,0,0,0,0,0,0
9022,M32098,M,299.2,307.8,1600,44.5,174,0,0,0,0,0,0
9023,L55902,L,301.4,311.9,1434,32.8,220,0,0,0,0,0,0
9024,L99067,L,301.6,312.3,1520,60.7,25,0,0,0,0,0,0
9025,L49253,L,298.9,307.9,1380,52.0,136,0,0,0,0,0,0
9026,L85516,L,301.2,312.2,1381,40.4,90,0,0,0,0,0,0
9027,L54280,L,298.3,308.6,1451,39.2,122,0,0,0,0,0,0
9028,L18951,L,302.6,313.8,1300,46.9,139,0,0,0,0,0,0
9029,H18117,H,298.4,309.5,1433,39.3,15,0,0,0,0,0,0
9030,L35979,L,300.7,310.5,1665,21.8,46,0,0,0,0,0,0
9031,L84525,L,299.6,311.3,1798,55.2,55,0,0,0,0,0,0
9032,M26915,M,298.0,306.8,1909,51.5,65,0,0,0,0,0,0
9033,L69261,L,301.8,314.2,1466,43.6,50,0,0,0,0,0,0
9034,M82964,M,298.8,307.9,1752,35.7,230,0,0,0,0,0,0
9035,L80440,L,296.6,306.6,1598,40.0,26,0,0,0,0,0,0
9036,M45677,M,294.2,303.7,1495,13.6,200,0,0,0,0,0,0
9037,L59830,L,298.2,307.9,1609,28.9,109,0,0,0,0,0,0
9038,M62536,M,302.8,315.7,1735,57.5,65,0,0,0,0,0,0
9039,M18922,M,302.5,312.1,1448,45.1,233,0,0,0,0,0,0
9040,L77561,L,298.6,309.4,1444,20.5,61,0,0,0,0,0,0
9041,L23220,L,299.3,309.0,1464,31.7,70,0,0,0,0,0,0
9042,L55958,L,299.1,310.0,1425,20.7,135,0,0,0,0,0,0
9043,H63380,H,297.3,306.8,1752,32.1,165,0,0,0,0,0,0
9044,L12766,L,298.1,308.4,1401,38.3,5,0,0,0,0,0,0
9045,L94018,L,302.0,312.6,1432,55.9,119,0,0,0,0,0,0
9046,L43159,L,301.0,310.3,1593,47.7,58,0,0,0,0,0,0
9047,L20935,L,300.5,313.3,1579,36.9,18,0,0,0,0,0,0
9048,L13784,L,297.3,308.0,1464,37.4,78,0,0,0,0,0,0
9049,H98586,H,300.2,310.0,1839,31.9,183,0,0,0,0,0,0
9050,L30221,L,295.4,304.7,1425,50.8,236,1,1,0,0,1,0
9051,M39179,M,301.7,311.8,1507,51.9,155,0,0,0,0,0,0
9052,L28069,L,300.5,309.3,1193,26.6,221,0,0,0,0,0,0
9053,L45682,L,297.3,309.1,1483,22.8,218,0,0,0,0,0,0
9054,L66268,L,303.2,313.7,1301,36.7,137,0,0,0,0,0,0
9055,L87818,L,296.4,306.3,1373,37.9,172,0,0,0,0,0,0
9056,H30110,H,301.1,312.1,1187,42.5,94,0,0,0,0,0,0
9057,M41232,M,301.1,310.4,1378,23.2,192,0,0,0,0,0,0
9058,L54273,L,297.5,306.4,1524,32.8,177,0,0,0,0,0,0
9059,L80487,L,299.9,309.8,1494,39.1,159,0,0,0,0,0,0
9060,L65210,L,296.7,306.9,1463,32.1,188,0,0,0,0,0,0
9061,H83191,H,294.3,304.8,1479,48.4,143,0,0,0,0,0,0
9062,M39461,M,297.9,306.4,1447,58.5,133,0,0,0,0,0,0
9063,M14610,M,298.8,308.3,1531,34.5,193,0,0,0,0,0,0
9064,L66973,L,301.3,308.2,1518,48.8,61,0,0,0,0,0,0
9065,L93004,L,300.1,309.0,1587,36.3,233,0,0,0,0,0,0
9066,L17583,L,300.2,310.9,1502,30.6,65,0,0,0,0,0,0
9067,L35583,L,298.0,308.9,1460,32.8,194,0,0,0,0,0,0
9068,L27701,L,298.9,307.8,1677,47.6,146,0,0,0,0,0,0
9069,L16880,L,298.1,307.8,1645,33.5,3,0,0,0,0,0,0
9070,L99257,L,297.6,307.6,1532,35.5,120,0,0,0,0,0,0
9071,M61845,M,298.8,309.9,1751,28.5,232,0,0,0,0,0,0
9072,M82417,M,300.1,311.7,1552,46.2,42,0,0,0,0,0,0
9073,L13722,L,298.9,309.0,1509,44.5,145,0,0,0,0,0,0
9074,L30077,L,299.4,309.1,1525,54.4,209,1,0,0,0,1,0
9075,L90868,L,301.4,309.9,1567,45.8,110,0,0,0,0,0,0
9076,M23229,M,299.0,309.1,1373,44.0,173,0,0,0,0,0,0
9077,M83338,M,297.3,309.4,1202,45.7,108,0,0,0,0,0,0
9078,M71679,M,301.1,312.4,1588,37.4,245,0,0,0,0,0,0
9079,M97637,M,300.5,310.7,1687,41.0,45,0,0,0,0,0,0
